,text,created_at,retweet_count,favorite_count,id_str,Normalised retweets,Norm likes,weighted score,media,mention,length,time,date
131,we finally agree on something rosie.,2017-05-11 19:55:00,42044,123601,8.63e+17,0.249127485,0.316255827,0.269265988,True,False,36,19:55:00,2017-05-11
132,thank you for joining us at the lincoln memorial tonight- a very special evening! together we are going to make am?,2017-01-20 00:40:51,34204,165943,8.22e+17,0.202672355,0.4245956,0.269249329,True,False,115,00:40:51,2017-01-20
133,"if the press would cover me accurately honorably i would have far less reason to ""tweet."" sadly i don't know if that will ever happen!",2016-12-05 16:00:00,38653,141203,8.06e+17,0.22903445600000003,0.361293773,0.268712251,False,False,134,16:00:00,2016-12-05
134,radical islamic terrorism must be stopped by whatever means necessary! the courts must give us back our protective rights. have to be tough!,2017-08-18 13:06:13,37669,144838,8.99e+17,0.223203863,0.37059458700000003,0.26742108,False,False,140,13:06:13,2017-08-18
135,can you imagine what the outcry would be if @snoopdogg failing career and all had aimed and fired the gun at president obama? jail time!,2017-03-15 11:02:40,40630,127012,8.42e+17,0.24074897,0.32498349600000004,0.266019328,False,True,136,11:02:40,2017-03-15
136,today we remember the crew of the space shuttle challenger 31 years later. #neverforget,2017-01-28 15:42:58,32623,170093,8.25e+17,0.19330429899999998,0.43521413600000003,0.26587725,True,False,87,15:42:58,2017-01-28
137,maybe the millions of people who voted to make america great again should have their own rally. it would be the biggest of them all!,2017-02-25 12:25:24,34603,158646,8.35e+17,0.205036589,0.405924887,0.265303079,False,False,132,12:25:24,2017-02-25
138,please to inform that the champion pittsburgh penguins of the nhl will be joining me at the white house for ceremony. great team!,2017-09-24 18:24:36,33790,162345,9.12e+17,0.20021924,0.415389457,0.264770305,False,False,129,18:24:36,2017-09-24
139,if russia or some other entity was hacking why did the white house wait so long to act? why did they only complain after hillary lost?,2016-12-15 14:24:29,40668,124069,8.09e+17,0.240974136,0.317453291,0.263917882,False,False,134,14:24:29,2016-12-15
140,"i was recently asked if crooked hillary clinton is going to run in 2020? my answer was ""i hope so!""",2017-10-16 13:12:43,35092,151922,9.2e+17,0.20793411,0.3887203,0.262169967,False,False,99,13:12:43,2017-10-16
141,i am pleased to inform you that i have just granted a full pardon to 85 year old american patriot sheriff joe arpaio. he kept arizona safe!,2017-08-26 02:00:33,35477,149540,9.01e+17,0.210215388,0.382625516,0.261938427,False,False,139,02:00:33,2017-08-26
142,the opinion of this so-called judge which essentially takes law-enforcement away from our country is ridiculous and will be overturned!,2017-02-04 13:12:00,33518,159207,8.28e+17,0.198607531,0.407360309,0.26123336399999997,False,False,135,13:12:00,2017-02-04
143,...nfl attendance and ratings are way down. boring games yes but many stay away because they love our country. league should back u.s.,2017-09-24 11:13:11,33746,157524,9.12e+17,0.199958522,0.403054045,0.26088717899999997,False,False,134,11:13:11,2017-09-24
144,the electoral college is actually genius in that it brings all states including the smaller ones into play. campaigning is much different!,2016-11-15 13:40:29,39125,128083,7.99e+17,0.231831245,0.32772384600000004,0.260599025,False,False,138,13:40:29,2016-11-15
145,where was all the outrage from democrats and the opposition party (the media) when our jobs were fleeing our country?,2017-01-30 14:23:49,32607,163273,8.26e+17,0.19320949199999998,0.417763915,0.260575819,False,False,117,14:23:49,2017-01-30
146,congratulations to our new attorney general @senatorsessions!,2017-02-09 01:05:00,32534,163235,8.29e+17,0.192776938,0.417666685,0.260243862,True,True,61,01:05:00,2017-02-09
147,thank you for the great rallies all across the country. tremendous support. make america great again!,2017-03-05 17:30:00,30764,172217,8.38e+17,0.182288982,0.44064878,0.259796921,False,False,101,17:30:00,2017-03-05
148,just heard foreign minister of north korea speak at u.n. if he echoes thoughts of little rocket man they won't be around much longer!,2017-09-24 03:08:07,37580,135288,9.12e+17,0.222676503,0.34615916,0.2597213,False,False,133,03:08:07,2017-09-24
149,i hereby demand a second investigation after schumer of pelosi for her close ties to russia and lying about it.,2017-03-03 21:02:00,39957,121937,8.38e+17,0.236761177,0.311998178,0.259332277,True,False,111,21:02:00,2017-03-03
150,uranium deal to russia with clinton help and obama administration knowledge is the biggest story that fake media doesn't want to follow!,2017-10-19 11:17:52,40368,119148,9.21e+17,0.23919651600000003,0.30486201,0.258896164,False,False,136,11:17:52,2017-10-19
151,the west will never be broken. our values will prevail. our people will thrive and our civilization will triumph!,2017-07-06 17:21:00,37528,134381,8.83e+17,0.222368382,0.34383843399999997,0.258809398,True,False,113,17:21:00,2017-07-06
152,i want to applaud the many protestors in boston who are speaking out against bigotry and hate. our country will soon come together as one!,2017-08-19 20:41:49,33075,158317,8.99e+17,0.195982579,0.40508308,0.25871273,False,False,138,20:41:49,2017-08-19
153,the forgotten men and women of our country will be forgotten no longer. from this moment on it?s going to be #americafirst????,2017-01-20 17:54:00,34939,148031,8.23e+17,0.20702752300000002,0.378764463,0.258548605,False,False,126,17:54:00,2017-01-20
154,congratulations to @foxnews for being number one in inauguration ratings. they were many times higher than fake news @cnn - public is smart!,2017-01-25 02:16:19,32107,162721,8.24e+17,0.190246793,0.41635152200000003,0.258078212,False,True,140,02:16:19,2017-01-25
155,iran has been formally put on notice for firing a ballistic missile.should have been thankful for the terrible deal the u.s. made with them!,2017-02-02 11:34:00,39629,121480,8.27e+17,0.23481764600000002,0.31082886,0.25762101,False,False,140,11:34:00,2017-02-02
156,in america we don't worship government - we worship,2017-07-26 17:21:19,37683,131013,8.9e+17,0.223286819,0.33522078899999996,0.25686701,True,False,51,17:21:19,2017-07-26
157,very grateful for the 9-o decision from the u. s. supreme court. we must keep america safe!,2017-06-26 18:25:18,35830,140532,8.79e+17,0.212307054,0.35957689600000003,0.256488007,False,False,91,18:25:18,2017-06-26
158,gas prices are the lowest in the u.s. in over ten years! i would like to see them go even lower.,2017-07-04 19:55:00,31544,162421,8.82e+17,0.18691079300000002,0.415583917,0.25551273,False,False,96,19:55:00,2017-07-04
159,interesting how the u.s. sells taiwan billions of dollars of military equipment but i should not accept a congratulatory call.,2016-12-03 01:41:00,38805,122905,8.05e+17,0.229935117,0.31447498399999996,0.255297077,False,False,126,01:41:00,2016-12-03
160,i'd bet a good lawyer could make a great case out of the fact that president obama was tapping my phones in october just prior to election!,2017-03-04 11:52:00,37162,131657,8.38e+17,0.220199686,0.336868581,0.25520035399999996,False,False,139,11:52:00,2017-03-04
161,if my many supporters acted and threatened people like those who lost the election are doing they would be scorned called terrible names!,2016-12-18 21:54:40,36450,135369,8.11e+17,0.215980802,0.346366414,0.255096485,False,False,137,21:54:40,2016-12-18
162,may god forever bless the united states of america. #neverforget911,2017-09-11 18:35:00,36633,133936,9.07e+17,0.21706515,0.34269982,0.254755551,True,False,67,18:35:00,2017-09-11
163,thank you!,2017-03-01 13:38:00,27371,183969,8.37e+17,0.162184102,0.47071842700000005,0.2547444,False,False,10,13:38:00,2017-03-01
164,give the public a break - the fake news media is trying to say that large scale immigration in sweden is working out just beautifully. not!,2017-02-20 14:15:42,34840,140919,8.34e+17,0.20644090899999998,0.36056710700000005,0.252678768,False,False,139,14:15:42,2017-02-20
165,the democrats should be ashamed. this is a disgrace!#draintheswamp,2017-05-11 00:14:00,42018,101939,8.62e+17,0.248973425,0.260829628,0.252530285,True,False,66,00:14:00,2017-05-11
166,.@transition2017 update and policy plans for the first 100 days.,2016-11-21 23:58:06,41867,102370,8.01e+17,0.248078689,0.26193242,0.252234809,True,True,64,23:58:06,2016-11-21
167,what is our country coming to when a judge can halt a homeland security travel ban and anyone even with bad intentions can come into u.s.?,2017-02-04 20:44:00,33272,148698,8.28e+17,0.197149883,0.380471105,0.25214625,False,False,138,20:44:00,2017-02-04
168,for those few people knocking me for tweeting at three o'clock in the morning at least you know i will be there awake to answer the call!,2016-09-30 18:37:48,40850,107497,7.82e+17,0.242052558,0.27505079,0.251952028,False,False,137,18:37:48,2016-09-30
169,we stand in absolute solidarity with the people of the united kingdom.,2017-05-23 12:04:48,34384,142171,8.67e+17,0.203738927,0.36377057799999996,0.25174842199999997,True,False,70,12:04:48,2017-05-23
170,despite so many false statements and lies total and complete vindication...and wow comey is a leaker!,2017-06-09 10:10:00,37128,126953,8.73e+17,0.219998222,0.324832534,0.251448516,False,False,101,10:10:00,2017-06-09
171,"who was it that secretly said to russian president ""tell vladimir that after the election i'll have more flexibility?"" @foxandfriends",2017-03-05 11:40:00,37134,126453,8.38e+17,0.220033775,0.323553192,0.2510896,False,True,133,11:40:00,2017-03-05
172,today there were terror attacks in turkey switzerland and germany - and it is only getting worse. the civilized world must change thinking!,2016-12-19 23:21:11,39339,114387,8.11e+17,0.23309928,0.29268011899999996,0.250973532,False,False,139,23:21:11,2016-12-19
173,if obama worked as hard on straightening out our country as he has trying to protect and elect hillary we would all be much better off!,2016-11-04 19:07:00,41479,102045,7.95e+17,0.245779634,0.261100848,0.250375998,False,False,135,19:07:00,2016-11-04
174,mexico has taken advantage of the u.s. for long enough. massive trade deficits little help on the very weak border must change now!,2017-01-27 13:19:10,30604,160660,8.25e+17,0.18134091800000002,0.411078076,0.250262065,False,False,131,13:19:10,2017-01-27
175,the media and establishment want me out of the race so badly - i will never drop out of the race will never let my supporters down! #maga,2016-10-08 19:40:00,40772,105680,7.85e+17,0.241590377,0.270401662,0.250233763,False,False,137,19:40:00,2016-10-08
176,meryl streep one of the most over-rated actresses in hollywood doesn't know me but attacked last night at the golden globes. she is a.....,2017-01-09 11:27:00,37502,123217,8.18e+17,0.222214322,0.315273293,0.250132013,False,False,138,11:27:00,2017-01-09
177,thank you to prime minister of australia for telling the truth about our very civil conversation that fake news media lied about. very nice!,2017-02-03 11:34:00,32508,148912,8.27e+17,0.192622878,0.381018663,0.249141613,False,False,140,11:34:00,2017-02-03
178,it's very sad that republicans even some that were carried over the line on my back do very little to protect their president.,2017-07-23 20:14:32,35200,134160,8.89e+17,0.208574053,0.343272965,0.248983727,False,False,126,20:14:32,2017-07-23
179,if we can help little #charliegard as per our friends in the u.k. and the pope we would be delighted to do so.,2017-07-03 14:00:00,37176,123341,8.82e+17,0.220282642,0.31559057,0.24887502,False,False,110,14:00:00,2017-07-03
180,why is that hillary clintons family and dems dealings with russia are not looked at but my non-dealings are?,2017-06-15 19:43:31,36781,124937,8.75e+17,0.217942109,0.319674228,0.248461745,False,False,108,19:43:31,2017-06-15
181,just out: the same russian ambassador that met jeff sessions visited the obama white house 22 times and 4 times last year alone.,2017-03-04 11:42:00,37452,121080,8.38e+17,0.221918052,0.309805387,0.24828425199999998,False,False,128,11:42:00,2017-03-04
182,this is the single greatest witch hunt of a politician in american history!,2017-05-18 11:52:14,36875,123598,8.65e+17,0.218499096,0.31624815100000003,0.247823813,False,False,75,11:52:14,2017-05-18
183,...can't change history but you can learn from it. robert e lee stonewall jackson - who's next washington jefferson? so foolish! also...,2017-08-17 13:15:58,34360,137167,8.98e+17,0.20359671699999998,0.350966926,0.24780778,False,False,136,13:15:58,2017-08-17
184,well the special elections are over and those that want to make america great again are 5 and o! all the fake news all the money spent = 0,2017-06-21 03:48:37,35330,131758,8.77e+17,0.209344355,0.33712700799999995,0.24767915100000001,False,False,138,03:48:37,2017-06-21
185,busy week planned with a heavy focus on jobs and national security. top executives coming in at 9:00 a.m. to talk manufacturing in america.,2017-01-23 11:38:16,26750,177839,8.23e+17,0.158504429,0.455033698,0.24746321,False,False,139,11:38:16,2017-01-23
186,only the fake news media and trump enemies want me to stop using social media (110 million people). only way for me to get the truth out!,2017-08-01 13:55:00,33675,140273,8.92e+17,0.19953781899999998,0.35891419700000005,0.247350732,False,False,137,13:55:00,2017-08-01
187,the threat from radical islamic terrorism is very real just look at what is happening in europe and the middle-east. courts must act fast!,2017-02-07 02:49:00,32538,145673,8.29e+17,0.19280064,0.372731087,0.24677977399999998,False,False,138,02:49:00,2017-02-07
188,if obamacare is hurting people it is why shouldn't it hurt the insurance companies why should congress not be paying what public pays?,2017-07-31 12:16:46,35202,131252,8.92e+17,0.20858590300000002,0.33583231399999997,0.246759827,False,False,134,12:16:46,2017-07-31
189,sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. you.....,2017-08-17 13:07:28,34483,135039,8.98e+17,0.20432554100000003,0.34552204799999997,0.246684493,False,False,140,13:07:28,2017-08-17
